Date,Value
2014-02-15,0.190645366245
2014-02-16,0.142173811562
2014-02-17,0.171540978443
2014-02-18,0.225040527161
2014-02-19,0.191648323498
2014-02-20,0.228113101937
2014-02-21,0.233068801108
2014-02-22,0.191747996865
2014-02-23,0.183935097286
2014-02-24,0.205297674452
2014-02-25,0.276148594127
2014-02-26,0.221302006126
2014-02-27,0.206538970654
2014-02-28,0.19957178197
2014-03-01,0.265275169063
2014-03-02,0.222637176514
2014-03-03,0.295148292058
2014-03-04,0.365622664527
2014-03-05,0.275178595359
2014-03-06,0.250716645041
2014-03-07,0.22914341681
2014-03-08,0.209857553755
2014-03-09,0.207559870511
2014-03-10,0.22768834432
2014-03-11,0.239131836664
2014-03-12,0.246250067438
2014-03-13,0.240805134971
2014-03-14,0.269413646177
2014-03-15,0.194363948277
2014-03-16,0.171213180204
2014-03-17,0.175846989235
2014-03-18,0.18234379867
2014-03-19,0.202190288421
2014-03-20,0.214715689242
2014-03-21,0.230752186222
2014-03-22,0.231105024164
2014-03-23,0.145832601408
2014-03-24,0.179593263559
2014-03-25,0.250615138881
2014-03-26,0.233837025075
2014-03-27,0.236893728108
2014-03-28,0.2084915651
2014-03-29,0.16945790408
2014-03-30,0.20956594352
2014-03-31,0.20215631099
2014-04-01,0.199916679766
2014-04-02,0.199054965457
2014-04-03,0.168388761007
2014-04-04,0.179097654808
2014-04-05,0.186048587607
2014-04-06,0.20302376277
2014-04-07,0.22489186509
2014-04-08,0.259209822386
2014-04-09,0.244460763602
2014-04-10,0.224936229161
2014-04-11,0.244832160489
2014-04-12,0.179252398014
2014-04-13,0.136515027914
2014-04-14,0.201931088835
2014-04-15,0.21607968257
2014-04-16,0.280788242417
2014-04-17,0.219337929254
2014-04-18,0.196252981822
2014-04-19,0.188365772458
2014-04-20,0.169022851832
2014-04-21,0.179806596142
2014-04-22,0.253150747968
2014-04-23,0.215334919521
2014-04-24,0.247278388666
2014-04-25,0.258841194758
2014-04-26,0.177580270874
2014-04-27,0.178625620768
2014-04-28,0.2047069044
2014-04-29,0.224378465097
2014-04-30,0.241506439366
2014-05-01,0.204420691445
2014-05-02,0.190701271506
2014-05-03,0.199040916231
2014-05-04,0.191894173622
2014-05-05,0.264352813721
2014-05-06,0.214856727149
2014-05-07,0.230199240468
2014-05-08,0.230565009973
